scenario_id,run_id,scenario_family_id,seed,split,status,failure_reason,ardupilot_commit,patch_hash,parameter_file_hash,scenario_fingerprint,distance_m,bearing_deg,decision_altitude_m,wind_speed_m_s,wind_direction_deg,payload_mass_kg,turbulence_m_s,observation_window_s,started_unix_s,ended_unix_s,raw_log_path
pipeline-0011,pipeline-0011-run-001,pipeline-0011-family,4023851771249011771,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,fa8d3dff5e57c0ed7fd122319ae2dc3595b7838bca3d9b945e36ad1980975cd1,727.6882360617583,347.2456020882312,99.28423549406934,1.1092734862413116,43.30482459755936,0.1758135778482598,0.0,10.0,2026-09-22T19:32:07.414480+00:00,2026-09-22T19:37:49.390988+00:00,data/raw/pipeline-0011-run-001/logs/00000001.BIN
pipeline-0012,pipeline-0012-run-001,pipeline-0012-family,2029448391257382355,validation,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,f026f055ed5f11d871dd9f4961a79e39b2f22d75cbdb462fb09dbfefb417c3da,1440.2514879941639,272.38814700972176,53.58651462547678,2.661071006583194,24.65963399434497,0.9523062584039195,0.0,10.0,2026-09-23T02:38:48.625622+00:00,2026-09-23T02:42:30.249534+00:00,data/raw/pipeline-0012-run-001/logs/00000001.BIN
pipeline-0013,pipeline-0013-run-001,pipeline-0013-family,185223267371838131,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,d23057183ee5af553a679c0e40c4e3043baa3e14a39ba3a36159a50005255a47,649.7187804958292,34.64982231523239,39.22693210283068,5.917412994343018,38.56947397055335,0.34663215790196245,0.0,10.0,2026-09-22T19:32:07.414777+00:00,2026-09-22T19:37:35.383353+00:00,data/raw/pipeline-0013-run-001/logs/00000001.BIN
pipeline-0014,pipeline-0014-run-001,pipeline-0014-family,8050631019588093217,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,d991d8eb3443cf50e778abeeaeca72adee01b319f20b09175f8e06d9cfc8c39b,586.6104065044295,107.38088410888965,39.84952079665389,0.7804735131341893,50.816961774936,0.7700130944020437,0.0,10.0,2026-09-22T19:37:49.400255+00:00,2026-09-22T19:42:02.438001+00:00,data/raw/pipeline-0014-run-001/logs/00000001.BIN
pipeline-0015,pipeline-0015-run-001,pipeline-0015-family,8171272096245292490,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,ec0bc312ec34548c1b0c447bd5b8ba4b859b1415234ba08ecd50073a90461673,1449.0906548350556,223.59295829570567,95.18562241813585,5.520508414148383,147.61387543605068,0.6302784166495794,0.0,10.0,2026-09-22T16:33:37.759382+00:00,2026-09-22T16:41:48.232532+00:00,data/raw/pipeline-0015-run-001/logs/00000001.BIN
pipeline-0016,pipeline-0016-run-001,pipeline-0016-family,3839773422150254897,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,769bf533e8a0883aaaeecaa0eb3d1d2d76a10a1c59c68b4af62fffce0dd1a20e,694.2843178060466,98.10043862808871,103.63949584280391,5.807493234382367,151.45496011531054,0.9497668698263785,0.0,10.0,2026-09-22T19:37:49.400329+00:00,2026-09-22T19:43:44.448652+00:00,data/raw/pipeline-0016-run-001/logs/00000001.BIN
pipeline-0017,pipeline-0017-run-001,pipeline-0017-family,8143623438434587671,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,684c266b3e534fa205634d5088059151cc7cb6376db3fc39727052cf6caf133a,1194.58667213964,231.57477826431398,88.35026992876558,3.3684673050549145,356.19859323121625,0.4458572485299697,0.0,10.0,2026-09-22T19:46:20.410967+00:00,2026-09-22T19:53:25.808773+00:00,data/raw/pipeline-0017-run-001/logs/00000001.BIN
pipeline-0018,pipeline-0018-run-001,pipeline-0018-family,2937839207764996152,validation,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,aebb929f78768a830492191c486b465c826d41c1673cb772de432a07bae079e7,265.3392653810439,324.2658176304313,58.03987183479654,1.5335801032781835,325.93233198703996,0.8597344646972432,0.0,10.0,2026-09-23T02:38:48.635367+00:00,2026-09-23T02:40:35.157276+00:00,data/raw/pipeline-0018-run-001/logs/00000001.BIN
pipeline-0019,pipeline-0019-run-001,pipeline-0019-family,6642641991920464142,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,523619add1bac73391d6b5599aad3babb1ca7609ced4b8e1b9d31d68d482f882,538.7892426371408,127.77768514795575,76.09769111287024,2.36587803450416,219.5717870632924,0.24299472490358143,0.0,10.0,2026-09-22T19:46:20.411419+00:00,2026-09-22T19:51:00.356654+00:00,data/raw/pipeline-0019-run-001/logs/00000001.BIN
pipeline-0020,pipeline-0020-run-001,pipeline-0020-family,5979685021559722951,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,19e485e268d8080a9bda47a7a0c64ee97481d4f93005bdffb9f73936d982ec21,425.9080986617132,190.84493723516707,42.82216317273829,3.0701811903144103,161.22133413211083,0.4628054861030859,0.0,10.0,2026-09-23T02:40:35.165306+00:00,2026-09-23T02:42:33.870644+00:00,data/raw/pipeline-0020-run-001/logs/00000001.BIN
pipeline-0021,pipeline-0021-run-001,pipeline-0021-family,8175547263756210398,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,42cd11cb5679f41299b916c94abbc257483ed019a26198c4857a5f597c6c0c05,215.83647793019225,242.14343322004348,30.620895849544922,1.0834871433783357,280.86260742224414,0.921814893912445,0.0,10.0,2026-09-22T19:53:25.815570+00:00,2026-09-22T19:56:14.777608+00:00,data/raw/pipeline-0021-run-001/logs/00000001.BIN
pipeline-0022,pipeline-0022-run-001,pipeline-0022-family,5512969693144634310,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,66fa1f6e33f09f33cf810f3ccb3c1620f3a1b6ea7feeda53a247f9d1d40cd970,1082.7193869188393,18.774312660100982,52.65079780602507,5.409774890139605,261.9407718287251,0.5218953548050295,0.0,10.0,2026-09-22T19:53:25.815680+00:00,2026-09-22T19:59:41.846796+00:00,data/raw/pipeline-0022-run-001/logs/00000001.BIN
pipeline-0023,pipeline-0023-run-001,pipeline-0023-family,1845876062768566154,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,1b21b8a5bc663fbc896d4c5a76befdb36a6bb548c65643419725777294e39be6,796.1549952414131,73.25411677628405,108.66195871567567,4.841785018598696,257.9006242475869,0.8673834708337228,0.0,10.0,2026-09-22T19:59:52.215983+00:00,2026-09-22T20:06:28.652188+00:00,data/raw/pipeline-0023-run-001/logs/00000001.BIN
pipeline-0024,pipeline-0024-run-001,pipeline-0024-family,7620400128778838584,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,117d8752e773f9a0040553194cff52b50e78a1b845c714a07f35cacd592d4c9e,1353.885924415618,61.6054705290923,88.27242171173864,2.4136276782982,47.15766575120666,0.18793406876100854,0.0,10.0,2026-09-22T19:59:52.216345+00:00,2026-09-22T20:07:54.672996+00:00,data/raw/pipeline-0024-run-001/logs/00000001.BIN
pipeline-0025,pipeline-0025-run-001,pipeline-0025-family,4617506539653011174,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,d478fb3739cc35ac4f532136a81b955bebc4b694229d902d244a631a34c0f75f,251.5037364951622,105.35201896181445,43.948981510169126,5.622277608928892,180.50547869172544,0.6822730586606714,0.0,10.0,2026-09-23T02:42:30.256085+00:00,2026-09-23T02:44:08.727692+00:00,data/raw/pipeline-0025-run-001/logs/00000001.BIN
pipeline-0026,pipeline-0026-run-001,pipeline-0026-family,168748632097314731,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,72a7465520016aec19383d8b34840cac1fa27332386ea92b57dca343ea5cb5ee,390.6963642293065,315.7990441602594,34.84048958015994,2.340166325216602,99.23622707064963,0.7951835690571532,0.0,10.0,2026-09-22T20:07:54.679251+00:00,2026-09-22T20:11:23.048143+00:00,data/raw/pipeline-0026-run-001/logs/00000001.BIN
pipeline-0027,pipeline-0027-run-001,pipeline-0027-family,4701532036232384046,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,6e354ac3b75f5fd4afa4108cd33058499f696267e6282097485d80da4afa4dba,1498.579115777309,151.4234931638785,60.271734095374185,3.4160778803576264,148.52084030615663,0.9905962552324438,0.0,10.0,2026-09-23T02:42:33.876902+00:00,2026-09-23T02:46:37.946441+00:00,data/raw/pipeline-0027-run-001/logs/00000001.BIN
pipeline-0028,pipeline-0028-run-001,pipeline-0028-family,3812888231501192765,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,d8166e66b79b7ff0a000782c6f4ec8ae7148c2c75f4dac6ed931064e4168f4f2,272.11493299417566,308.8422192347319,34.129666297037446,4.6578079023252865,194.5313216342144,0.8522022699939712,0.0,10.0,2026-09-22T20:07:54.679318+00:00,2026-09-22T20:10:58.625805+00:00,data/raw/pipeline-0028-run-001/logs/00000001.BIN
pipeline-0029,pipeline-0029-run-001,pipeline-0029-family,3954941760764430315,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,5310a944a7b5b17282bf8afd7846ee439b3e8760373515ee9e8fa4783f4a4ae2,501.3882942498589,149.37089831274096,40.193409824731205,1.5083237295253904,203.6704258090353,0.5520087446793116,0.0,10.0,2026-09-22T20:11:32.449563+00:00,2026-09-22T20:15:28.421549+00:00,data/raw/pipeline-0029-run-001/logs/00000001.BIN
pipeline-0030,pipeline-0030-run-001,pipeline-0030-family,7235512119529550579,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,30abd9c1a87526dd92d111fbe65b3c822185784335e244d9a02cb2f812e55b63,636.4143448245968,211.8086772806594,100.41808614002596,4.090032775635953,118.71287805043416,0.5832058968255188,0.0,10.0,2026-09-22T20:11:32.450002+00:00,2026-09-22T20:16:56.848049+00:00,data/raw/pipeline-0030-run-001/logs/00000001.BIN
pipeline-0031,pipeline-0031-run-001,pipeline-0031-family,2067803565412818518,validation,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,5149baccd0379ba6df3ae5cef221baeefbe503b8a532a4f3da326600aa609d24,205.39114396117864,156.14876524367372,110.2379866816309,5.007191460116912,317.30366786875777,0.13346863542978835,0.0,10.0,2026-09-23T02:44:08.733949+00:00,2026-09-23T02:46:21.676145+00:00,data/raw/pipeline-0031-run-001/logs/00000001.BIN
pipeline-0032,pipeline-0032-run-001,pipeline-0032-family,3331103907207959126,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,d8a0db3e5c8a58315e82347cec6e2e7b12242c9bf78eebca08c7d5929340810d,1201.4638034956179,154.67619391742963,68.29830008329347,1.91152359419286,186.6425772954454,0.7168966101566532,0.0,10.0,2026-09-23T02:46:21.682780+00:00,2026-09-23T02:49:47.784911+00:00,data/raw/pipeline-0032-run-001/logs/00000001.BIN
pipeline-0033,pipeline-0033-run-001,pipeline-0033-family,6263326474572516020,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,1ee3ccb81b4903529a3543a073bf488c736ed5a07dab9ce7fd61cf5d0c5f5300,760.1089304735207,132.12660098791756,61.4991506868667,3.655124697864105,335.1113813692975,0.5120609035846776,0.0,10.0,2026-09-23T02:46:37.954432+00:00,2026-09-23T02:49:20.862840+00:00,data/raw/pipeline-0033-run-001/logs/00000001.BIN
pipeline-0034,pipeline-0034-run-001,pipeline-0034-family,8041899025859640503,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,10183f930aef496d22396e10a13f24020eca5b593ff47979bfacaebcef4de3ba,472.38718826206633,276.6324624082324,63.74502575685713,2.005200597764907,29.874235007047854,0.38143774846473844,0.0,10.0,2026-09-22T20:16:56.853712+00:00,2026-09-22T20:21:11.203831+00:00,data/raw/pipeline-0034-run-001/logs/00000001.BIN
pipeline-0035,pipeline-0035-run-001,pipeline-0035-family,5472982156920748372,validation,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,82a19f32f6b22955c4edb82504d14dac1666a2627c08f26ba8dcd28885c9faa2,285.81228286199376,43.26088418538566,118.67050176660541,4.87902419959844,9.187855928708446,0.35877598286482587,0.0,10.0,2026-09-23T02:49:20.869356+00:00,2026-09-23T02:51:46.514217+00:00,data/raw/pipeline-0035-run-001/logs/00000001.BIN
pipeline-0036,pipeline-0036-run-001,pipeline-0036-family,2182978816113351869,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,6f986a137d6e901bb506b05328959af2efd10136c459eb4c48ec0b1f4c32599d,1072.5116762100872,47.80825424991124,94.28916210974478,4.272309631333963,141.6106078250311,0.1461803745287647,0.0,10.0,2026-09-23T02:49:47.793598+00:00,2026-09-23T02:53:13.757566+00:00,data/raw/pipeline-0036-run-001/logs/00000001.BIN
pipeline-0037,pipeline-0037-run-001,pipeline-0037-family,8374992953207721408,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,c0de8c4822e1c6e0b0bfd645833cd4d49b16db8cbbcdf85e89b4408ab47c6d16,1174.8109731138907,6.238621955112026,40.848275561739754,2.876251107062542,107.74803042181155,0.7781382102131338,0.0,10.0,2026-09-22T20:16:56.853800+00:00,2026-09-22T20:23:08.262918+00:00,data/raw/pipeline-0037-run-001/logs/00000001.BIN
pipeline-0038,pipeline-0038-run-001,pipeline-0038-family,9117119461940086780,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,29f341aca50d733e454bf875055d2c83e2895998b3e8b7700962429cf71bdd94,917.2805453234106,193.10432918486285,99.87189020224902,4.486073676944662,247.47142057274743,0.011309567698411573,0.0,10.0,2026-09-22T20:23:19.520299+00:00,2026-09-22T20:30:08.584458+00:00,data/raw/pipeline-0038-run-001/logs/00000001.BIN
pipeline-0039,pipeline-0039-run-001,pipeline-0039-family,509603107074232694,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,25d4f90bf1ff91988159d6254facfd623c96d750edd6112a1443ff0611ae08b2,1406.6948420739686,172.6727938361428,89.60871438961782,5.762668695342627,124.0154139413214,0.624871720459241,0.0,10.0,2026-09-22T20:23:19.520697+00:00,2026-09-22T20:31:59.594641+00:00,data/raw/pipeline-0039-run-001/logs/00000001.BIN
pipeline-0040,pipeline-0040-run-001,pipeline-0040-family,111964800008078595,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,fe183fda4d1a2322e54f64dc3f3005f94bdff86bd8b763d393f26c833a5effb3,802.4289476325793,241.51223572152497,45.26379930842923,4.312254250813682,83.65925385389812,0.22701054846622354,0.0,10.0,2026-09-22T20:31:59.600371+00:00,2026-09-22T20:37:24.580700+00:00,data/raw/pipeline-0040-run-001/logs/00000001.BIN
pipeline-0041,pipeline-0041-run-001,pipeline-0041-family,6456399767026531331,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,3f091e98412a524b82c71cb70186d1a6f79578555043239609325cdfc388401f,451.0888745687147,78.13781763029738,96.50820655260122,5.3332206914970985,211.81240024088441,0.8918953504298804,0.0,10.0,2026-09-23T02:51:46.521238+00:00,2026-09-23T02:54:15.303599+00:00,data/raw/pipeline-0041-run-001/logs/00000001.BIN
pipeline-0042,pipeline-0042-run-001,pipeline-0042-family,7798403745412222358,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,0b563796bbd1e9962578e5fdefc8f190dc44f102236e050eb7e6080998e7daa4,895.0431868498084,325.76911690761926,81.44056724631115,3.7645815414262858,106.0256483163418,0.23111511987219344,0.0,10.0,2026-09-22T20:31:59.600458+00:00,2026-09-22T20:38:08.604699+00:00,data/raw/pipeline-0042-run-001/logs/00000001.BIN
