scenario_id,run_id,scenario_family_id,seed,split,status,failure_reason,ardupilot_commit,patch_hash,parameter_file_hash,scenario_fingerprint,distance_m,bearing_deg,decision_altitude_m,wind_speed_m_s,wind_direction_deg,payload_mass_kg,turbulence_m_s,observation_window_s,started_unix_s,ended_unix_s,raw_log_path
train-h-0018,train-h-0018-run-001,train-h-0018-family,4562491164945990307,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,7c3fcad1fd0bc3dd74d583408454dd8bf4dc14c38dd55e43aaa0a71ee1068096,890.0075444669909,67.59829690927735,88.05109863283369,5.743460255855242,259.32882565107855,0.32920505797244926,0.0,10.0,2026-09-23T23:54:34.832987+00:00,2026-09-23T23:58:15.494000+00:00,data/raw/train-h-0018-run-001/logs/00000001.BIN
train-h-0019,train-h-0019-run-001,train-h-0019-family,212786673250542220,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,411c842185481f999a90c6eb2629845981fec9c6e53cf501343a194979956055,529.4294533037481,106.45706544555931,31.94082440113722,4.405165115182399,279.32501396440625,0.11128772708543973,0.0,10.0,2026-09-23T23:56:04.402971+00:00,2026-09-23T23:58:14.245407+00:00,data/raw/train-h-0019-run-001/logs/00000001.BIN
train-h-0020,train-h-0020-run-001,train-h-0020-family,8143094995105357741,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,a4c0fbf57ba906746331e7c176b8165141e0a79ef38ba63a551e386d4b6b568c,1100.1071918319021,58.89418535303185,69.02002287418117,4.455047664423824,227.70004580920772,0.7020574390592034,0.0,10.0,2026-09-23T23:58:14.248842+00:00,2026-09-24T00:01:41.611008+00:00,data/raw/train-h-0020-run-001/logs/00000001.BIN
train-h-0021,train-h-0021-run-001,train-h-0021-family,5870465285642143657,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,883c3128091c414258b08b26ab01a422a3d67562f475490c29114e7dd71dd20d,1408.2706411224012,112.227999986704,39.84899072827093,4.879132645832873,301.7130539043031,0.8635316075862036,0.0,10.0,2026-09-23T23:58:15.496222+00:00,2026-09-24T00:02:03.070826+00:00,data/raw/train-h-0021-run-001/logs/00000001.BIN
train-h-0022,train-h-0022-run-001,train-h-0022-family,7606215296363769378,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,b39bafea7b95c159c4439421eaf87c798809f9c7b58e180fc6b9a66092abd053,932.8519498040816,185.37580820683542,92.33712221483813,5.453783385952621,28.7528760062267,0.1879308279596333,0.0,10.0,2026-09-24T00:43:36.743819+00:00,2026-09-24T00:47:20.372362+00:00,data/raw/train-h-0022-run-001/logs/00000001.BIN
train-h-0023,train-h-0023-run-001,train-h-0023-family,42078086902034749,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,9fa1cb97dfcbb352a40ff7c78b5f9c25beda274dffaa5eafe20740bc1f8ef55d,1157.1096807171166,157.64259684954868,100.36061291144617,4.116373466272297,309.2570138272474,0.6697911271048005,0.0,10.0,2026-09-24T00:02:03.075120+00:00,2026-09-24T00:05:47.473248+00:00,data/raw/train-h-0023-run-001/logs/00000001.BIN
train-h-0024,train-h-0024-run-001,train-h-0024-family,8925695598583147629,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,084132bf3e07aca3b36ee737c2f8c69d9e78a53fb3c00758d27535a5ef099fc1,399.03311404938336,222.2309194840473,115.83939987419178,5.4172488027779995,46.41838338901903,0.09092887567220338,0.0,10.0,2026-09-24T00:03:33.495756+00:00,2026-09-24T00:06:15.160399+00:00,data/raw/train-h-0024-run-001/logs/00000001.BIN
train-h-0025,train-h-0025-run-001,train-h-0025-family,4838806433880880435,train,failed,automatic_disarm_timeout: RTL did not end in automatic disarm,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,f03b0046f255968a8edae9c84c4dcc007031a636c1e09d53c7bb7997b4fa2481,282.1946801342106,293.42241718816166,77.95237120105958,5.918144083114322,127.59335033008148,0.1651586729458501,0.0,10.0,2026-09-24T00:47:20.375349+00:00,2026-09-24T00:58:23.498222+00:00,data/raw/train-h-0025-run-001/logs/00000001.BIN
train-h-0026,train-h-0026-run-001,train-h-0026-family,452672239311778177,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,45f322f1aaa4aff0c7f7de9b03a52d1c9e3cc1d3e31ba1b0111789502a8eb467,1057.61723744775,130.96865297420047,119.1322990808068,5.0071270996552,301.06460466513295,0.4821842660635208,0.0,10.0,2026-09-24T00:06:15.164193+00:00,2026-09-24T00:10:12.369650+00:00,data/raw/train-h-0026-run-001/logs/00000001.BIN
train-h-0027,train-h-0027-run-001,train-h-0027-family,3125695164150759591,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,b6b582138784b58f26f860b2e0130991270fe8218f74a565924cbe82edeb1f8b,432.3727519334635,247.27051490275693,81.17749272643479,4.0880296420724616,85.96145298793601,0.627751323348485,0.0,10.0,2026-09-24T00:10:12.374757+00:00,2026-09-24T00:12:30.729196+00:00,data/raw/train-h-0027-run-001/logs/00000001.BIN
train-h-0028,train-h-0028-run-001,train-h-0028-family,7954250920473687008,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,97f0d3671e1b8a3eb74067fdb6b26f260a15faf86dfedea21c3e63bc867dc959,814.6518378863555,90.62541404443465,33.04687622262409,4.574001328117996,299.6401228967044,0.895748439981895,0.0,10.0,2026-09-24T00:12:30.734113+00:00,2026-09-24T00:15:05.048011+00:00,data/raw/train-h-0028-run-001/logs/00000001.BIN
train-h-0029,train-h-0029-run-001,train-h-0029-family,288515851551280347,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,c290e75ef4894b44eff9dd47f96261958e97ea0ea350eeb617788eed3d2e86ab,1476.7584074233694,285.13039891004394,97.79981310169703,4.966973847636066,117.35320708735856,0.6757817312733241,0.0,10.0,2026-09-24T00:15:05.050229+00:00,2026-09-24T00:19:34.897592+00:00,data/raw/train-h-0029-run-001/logs/00000001.BIN
train-h-0030,train-h-0030-run-001,train-h-0030-family,4496116994458375683,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,684209004ff1f12ad6a03be63e9d70f2959898672ff5f576d1ed733d252f1997,971.8250450570032,145.6834368688659,112.37505602954202,4.93206679961583,320.27614234254634,0.26916744902732637,0.0,10.0,2026-09-24T00:16:50.874820+00:00,2026-09-24T00:20:35.459353+00:00,data/raw/train-h-0030-run-001/logs/00000001.BIN
train-h-0031,train-h-0031-run-001,train-h-0031-family,3093923363978255553,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,bb4ff6b869cad86e530240a73c7157e807609026b59aefde23e71f19ae8b60da,1369.9723479391475,35.472964304910136,97.12694782893654,5.055455542383381,212.6389062187912,0.5251845803662147,0.0,10.0,2026-09-24T00:19:34.899586+00:00,2026-09-24T00:24:02.792022+00:00,data/raw/train-h-0031-run-001/logs/00000001.BIN
train-h-0032,train-h-0032-run-001,train-h-0032-family,8421510125477194433,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,7e6453975f66559430acac2621502d0a461e82f9db736c69cd1de727885823d0,484.69573426118444,269.6851707321802,108.76811760846938,5.1447309960774374,63.51401402463068,0.6064462560286416,0.0,10.0,2026-09-24T00:20:35.462032+00:00,2026-09-24T00:23:18.618972+00:00,data/raw/train-h-0032-run-001/logs/00000001.BIN
train-h-0033,train-h-0033-run-001,train-h-0033-family,1253067809510034507,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,794318615a0307d23bdb20e108e10efb411f9a0d1bf099ac199a2f40ca34999c,1321.0519794367287,308.9155512034721,61.734190053570124,5.775100026336362,130.92761431890506,0.8179778780364872,0.0,10.0,2026-09-24T00:23:18.621019+00:00,2026-09-24T00:27:28.402648+00:00,data/raw/train-h-0033-run-001/logs/00000001.BIN
train-h-0034,train-h-0034-run-001,train-h-0034-family,3911355870840470837,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,f8940d16081caea8f70764ef4541041cb871bdf5fbbf652297368a9b2e79c59c,1294.5021367983993,271.61385718161927,103.8340367948312,4.693121970997913,111.96450651229242,0.13964744120868122,0.0,10.0,2026-09-24T00:24:02.793985+00:00,2026-09-24T00:28:25.979205+00:00,data/raw/train-h-0034-run-001/logs/00000001.BIN
train-h-0035,train-h-0035-run-001,train-h-0035-family,2727425562688152311,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,930e82582905f77d995aab6d83376c08f71287a414d48336f4085cdfa759383f,1458.6903470538862,85.04011971643821,77.08075008833737,5.637206064748073,256.97748909890475,0.0245979953604075,0.0,10.0,2026-09-24T00:27:28.405922+00:00,2026-09-24T00:32:34.823667+00:00,data/raw/train-h-0035-run-001/logs/00000001.BIN
train-h-0036,train-h-0036-run-001,train-h-0036-family,3086446666931555729,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,b0216104650db901ef6fa37bdf66d17b705d44c5a1c110b8489da49ab22adbac,716.2341752178891,322.3177069993061,65.24144428632836,5.177891169848361,142.2530137768049,0.22908307453107474,0.0,10.0,2026-09-24T00:28:25.981958+00:00,2026-09-24T00:31:30.161453+00:00,data/raw/train-h-0036-run-001/logs/00000001.BIN
train-h-0037,train-h-0037-run-001,train-h-0037-family,672918608774117607,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,a90023386566f3e4c9998c07dd979e022f4ac81d1ce232e8791f95ef2ca46815,1383.7584966618988,125.8931919351577,90.48105674321697,4.2855265401601255,286.2209209443004,0.7990694196304868,0.0,10.0,2026-09-24T00:31:30.163781+00:00,2026-09-24T00:35:34.301808+00:00,data/raw/train-h-0037-run-001/logs/00000001.BIN
train-h-0038,train-h-0038-run-001,train-h-0038-family,1949066012483270268,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,5b7c1ce04b48ac8ed374f12e8ae1314a0d0d2775c1db0de048596b2bfa87bc80,244.19539121792855,21.25546497108021,93.04138487037903,4.629191378832226,229.00600397774443,0.9092025637437521,0.0,10.0,2026-09-24T00:32:34.825794+00:00,2026-09-24T00:34:38.775315+00:00,data/raw/train-h-0038-run-001/logs/00000001.BIN
train-h-0039,train-h-0039-run-001,train-h-0039-family,7404519119296151065,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,3a9a5bad83a71bc67e3e25c6adec285801ed217c5dab8e5793a542cd55b5da06,1133.7174050647357,226.45589447691037,38.50223325420401,4.530314799104843,29.750567096666543,0.30555188686062984,0.0,10.0,2026-09-24T00:34:38.777227+00:00,2026-09-24T00:38:01.470279+00:00,data/raw/train-h-0039-run-001/logs/00000001.BIN
train-h-0040,train-h-0040-run-001,train-h-0040-family,3331451674518596960,train,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,ad309f5280461e01057faac8d27a746d2b9edfb7c5ad7cbbee24cb8795befc9a,1223.3519247097656,15.133552253160852,54.944998600291406,5.515461884321734,173.06415123828646,0.422615722772815,0.0,10.0,2026-09-24T00:35:34.304084+00:00,2026-09-24T00:39:32.276416+00:00,data/raw/train-h-0040-run-001/logs/00000001.BIN
