scenario_id,run_id,scenario_family_id,seed,split,status,failure_reason,ardupilot_commit,patch_hash,parameter_file_hash,scenario_fingerprint,distance_m,bearing_deg,decision_altitude_m,wind_speed_m_s,wind_direction_deg,payload_mass_kg,turbulence_m_s,observation_window_s,started_unix_s,ended_unix_s,raw_log_path
confirm-h-0020,confirm-h-0020-run-001,confirm-h-0020-family,5635353566632652355,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,3018e818f4557f403c37e364bc0d556c6fd7f18b31ca71dc8abc9440c4c962f1,696.9006229182912,127.6156781356997,84.09967444454591,5.322271911744359,326.66273844821313,0.01706035583826711,0.0,10.0,2026-09-23T21:31:41.603200+00:00,2026-09-23T21:34:52.257741+00:00,data/raw/confirm-h-0020-run-001/logs/00000001.BIN
confirm-h-0021,confirm-h-0021-run-001,confirm-h-0021-family,5791947126617072614,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,c1a3eb293ad0e97837b177f8f5bb6ba13d2b470ddced5090db3520fb6389050e,548.8265898417828,111.83831293688823,89.88399092773415,5.359083378890334,286.0654224749519,0.7589911374381623,0.0,10.0,2026-09-23T21:33:02.824925+00:00,2026-09-23T21:35:43.085267+00:00,data/raw/confirm-h-0021-run-001/logs/00000001.BIN
confirm-h-0022,confirm-h-0022-run-001,confirm-h-0022-family,4614730183389014366,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,34e48822784987aacfc9493ef9fbf5a27edfa2418371ff3a2c1a87f367182183,457.42671828343975,52.355394946347936,98.29703440298778,4.862859440052227,218.34282824457793,0.14412787163521806,0.0,10.0,2026-09-23T21:34:52.261075+00:00,2026-09-23T21:37:30.476231+00:00,data/raw/confirm-h-0022-run-001/logs/00000001.BIN
confirm-h-0023,confirm-h-0023-run-001,confirm-h-0023-family,3041858527067184123,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,9e268cba3b80dc4577651bec8bdc74e030c111bfb8642e05850a8b2a6ccfb13f,1370.2970693651366,159.5659990544165,119.37327425803072,5.707188813098062,344.84558486241065,0.3294377832299043,0.0,10.0,2026-09-23T21:35:43.087655+00:00,2026-09-23T21:40:35.399696+00:00,data/raw/confirm-h-0023-run-001/logs/00000001.BIN
confirm-h-0024,confirm-h-0024-run-001,confirm-h-0024-family,5961194776243389417,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,25bb33ffca94f3f1ac1a7049e92ec7a89c9f618070aadd58530ca1f1c928f39f,1026.6552963359425,217.99862711475677,52.96200812430605,4.738407234144032,67.90245683310093,0.9455582292350393,0.0,10.0,2026-09-23T21:37:30.479537+00:00,2026-09-23T21:40:38.190647+00:00,data/raw/confirm-h-0024-run-001/logs/00000001.BIN
confirm-h-0025,confirm-h-0025-run-001,confirm-h-0025-family,697782392386074987,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,43492534b192003f7a2160d14e18f26f8b8fd8be4b71ce26c0b797a44865bcb5,1230.5818984275131,300.88548826628266,61.45916286823712,5.631793027150243,118.10692098804788,0.3451733040581141,0.0,10.0,2026-09-23T21:40:35.404510+00:00,2026-09-23T21:44:33.571356+00:00,data/raw/confirm-h-0025-run-001/logs/00000001.BIN
confirm-h-0026,confirm-h-0026-run-001,confirm-h-0026-family,4558622359058496591,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,bfc3241e78521703201929c2b78200ffd9a6f2a8ce6edbc89788248bb4387f36,487.90116341018523,315.9542234269084,107.45235039023403,5.1004160760844135,112.46441315577584,0.8548537221169561,0.0,10.0,2026-09-23T21:40:38.193225+00:00,2026-09-23T21:43:18.813871+00:00,data/raw/confirm-h-0026-run-001/logs/00000001.BIN
confirm-h-0027,confirm-h-0027-run-001,confirm-h-0027-family,456375325325158976,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,69a1fc64c2a85925b8718649d177459defc70f4088c7235b6dc3bfb18ea4920b,343.3304076472415,150.6144595600379,99.1974972526018,5.877530494015523,306.4001645631153,0.20776840131458515,0.0,10.0,2026-09-23T21:43:18.816352+00:00,2026-09-23T21:45:48.531776+00:00,data/raw/confirm-h-0027-run-001/logs/00000001.BIN
confirm-h-0028,confirm-h-0028-run-001,confirm-h-0028-family,264517620346300631,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,b4021a1401de1dde8c3946d4150a7648d40035014eeafbb00a9eb41944d2808b,944.352306499406,35.39761834024003,109.67734891257004,5.245456374148784,194.38585501784493,0.08486712763480467,0.0,10.0,2026-09-23T21:44:33.573708+00:00,2026-09-23T21:48:27.019427+00:00,data/raw/confirm-h-0028-run-001/logs/00000001.BIN
confirm-h-0029,confirm-h-0029-run-001,confirm-h-0029-family,7077415914190992858,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,4ffc9e171387474de7a294bdde1e919076bd0fdb5219641103107663453ceb28,1322.2261717070487,260.3596716762416,82.46785110744476,4.266885886333202,63.84246901151852,0.5336657200273954,0.0,10.0,2026-09-23T21:45:48.534256+00:00,2026-09-23T21:49:46.211045+00:00,data/raw/confirm-h-0029-run-001/logs/00000001.BIN
confirm-h-0030,confirm-h-0030-run-001,confirm-h-0030-family,6428007247621171696,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,055cda98ed7746ffd4b9a1fde3f373cc12295448e8336fbb844ec8c367078d6c,930.8693182244606,15.171274096442541,71.80282261357416,4.204431843996906,216.38726205811395,0.830549384052622,0.0,10.0,2026-09-23T21:48:27.023930+00:00,2026-09-23T21:51:32.693674+00:00,data/raw/confirm-h-0030-run-001/logs/00000001.BIN
confirm-g-0001,confirm-g-0001-run-001,confirm-g-0001-family,4511305580674310689,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,6dbeef8034f2d11fc4146682a4d1c1d7fea1acbb4095b8719b08ab46e091f404,312.8131469623371,132.6095952659898,36.07312723391523,3.584456128493747,202.69675749711504,0.4313751860396603,0.0,10.0,2026-09-23T21:49:46.213188+00:00,2026-09-23T21:51:26.875110+00:00,data/raw/confirm-g-0001-run-001/logs/00000001.BIN
confirm-g-0002,confirm-g-0002-run-001,confirm-g-0002-family,8375556437193660849,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,6808cb58428049bb05c021353981affb8c78a0de1ba937732548866a8e434399,882.7003442523226,174.22507649492945,54.50039712633668,2.9934985448594715,113.20543231149269,0.11494561321798402,0.0,10.0,2026-09-23T21:51:26.878102+00:00,2026-09-23T21:54:18.286237+00:00,data/raw/confirm-g-0002-run-001/logs/00000001.BIN
confirm-g-0003,confirm-g-0003-run-001,confirm-g-0003-family,5985124885291597080,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,f2287d6080986c61b4e92337b063e6899ddbebe43c588abd9fde174444566e0b,548.9058918303733,210.88475482423445,83.70994035450559,2.1344975507849244,292.85632474663504,0.05642868264369092,0.0,10.0,2026-09-23T21:51:32.697257+00:00,2026-09-23T21:54:00.875901+00:00,data/raw/confirm-g-0003-run-001/logs/00000001.BIN
confirm-g-0004,confirm-g-0004-run-001,confirm-g-0004-family,2408277331457867490,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,729f4fd38b2ab063196a060b14d4db61ccdf45801ee02e6fe4b1a9539db0da1e,919.4783336127718,16.048349295950953,78.17312609514693,4.0045856861101505,253.2397841379523,0.6950337030196266,0.0,10.0,2026-09-23T21:54:00.879189+00:00,2026-09-23T21:57:02.996520+00:00,data/raw/confirm-g-0004-run-001/logs/00000001.BIN
confirm-g-0005,confirm-g-0005-run-001,confirm-g-0005-family,2949921749584739748,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,f88ed7ffaf29d7ca31565fbe6aaed84c6629c11393f32df2790917fd3e20339d,1078.1553415617873,11.117507063649937,103.24376476169664,2.7507422330534705,328.9546056875921,0.5782298893022173,0.0,10.0,2026-09-23T21:54:18.290312+00:00,2026-09-23T21:57:53.731749+00:00,data/raw/confirm-g-0005-run-001/logs/00000001.BIN
confirm-g-0006,confirm-g-0006-run-001,confirm-g-0006-family,7589203865266424026,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,fe83ba4682a2f98a063ec176376ae7e7695823bca656e252f1ac2d184bba702a,1216.5827793708079,343.98789351338576,64.48075861728688,1.6917839002180637,159.7398546155172,0.3623130015461436,0.0,10.0,2026-09-23T21:57:02.999237+00:00,2026-09-23T22:00:33.226115+00:00,data/raw/confirm-g-0006-run-001/logs/00000001.BIN
confirm-g-0007,confirm-g-0007-run-001,confirm-g-0007-family,8849743530816360039,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,8c73c66ac86adcc933005190277e218603f0737c5da9178508f2b086dbfe0ac7,981.6283326760293,160.52709734812254,50.39758829272871,3.0245854317211354,234.0872882026974,0.47614215127549764,0.0,10.0,2026-09-23T21:57:53.734076+00:00,2026-09-23T22:00:47.825076+00:00,data/raw/confirm-g-0007-run-001/logs/00000001.BIN
confirm-g-0008,confirm-g-0008-run-001,confirm-g-0008-family,503537930708569825,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,0eb49a62aaf0bbef3855b25c10201f32ae2fe734468d36e8741eeb301ddf3afd,960.5850826860059,197.75599466148063,33.66759406365357,4.208674538849458,30.66485910019902,0.011591774362160604,0.0,10.0,2026-09-23T22:00:33.228693+00:00,2026-09-23T22:03:33.649248+00:00,data/raw/confirm-g-0008-run-001/logs/00000001.BIN
confirm-g-0009,confirm-g-0009-run-001,confirm-g-0009-family,6975106433637121201,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,ea3a74a5172508188ad4b4f38f012f3c7a92643fe2e1249ecdd948c53903374a,1184.4274722898185,151.72857755275695,66.82963986690277,1.976377804964022,307.137297811731,0.29961633166319834,0.0,10.0,2026-09-23T22:00:47.827418+00:00,2026-09-23T22:04:16.206501+00:00,data/raw/confirm-g-0009-run-001/logs/00000001.BIN
confirm-g-0010,confirm-g-0010-run-001,confirm-g-0010-family,6471648519250462224,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,3519badd763a3a720ea0072819408bcef40aec3058c86cde71824bbebba342da,1492.7354256730723,226.27249756345347,87.82497032360176,0.35572635554541376,60.59157093954687,0.50328473304324,0.0,10.0,2026-09-23T22:03:33.652397+00:00,2026-09-23T22:07:38.020773+00:00,data/raw/confirm-g-0010-run-001/logs/00000001.BIN
confirm-g-0011,confirm-g-0011-run-001,confirm-g-0011-family,5924600458695945921,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,5190ee594e71846d22f9ba752517813b0a1c4fde8736eefce33822e5eb14f348,536.6001082151203,269.39996326669404,100.68686164150907,0.9368419618359124,88.16513001107344,0.8485969739525582,0.0,10.0,2026-09-23T22:04:16.209917+00:00,2026-09-23T22:06:51.941452+00:00,data/raw/confirm-g-0011-run-001/logs/00000001.BIN
confirm-g-0012,confirm-g-0012-run-001,confirm-g-0012-family,6306110455947685936,test,completed,,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,22ef9870d0a5427751bbed4d9c41ee514ba5b438fe829c687abd167274c24352,1416.8148353728013,102.27319312599742,93.51633964969159,3.347630964317182,240.1131391967641,0.07650590356761523,0.0,10.0,2026-09-23T22:06:51.944628+00:00,2026-09-23T22:11:00.439450+00:00,data/raw/confirm-g-0012-run-001/logs/00000001.BIN
